,TrigNum,Date,Time UT,MesgType,RA,Dec,Error,Comments
285,652944960,2021-09-10,5:35:56,GBM Ground Position,301.22,25.71,13.52,Fermi-GBM Ground-calculated Coordinates. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_652944960.fits
286,653083551,2021-09-11,20:05:46,GBM Flight Position,286.65,6.367,29.37,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 24.27,20.33 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
287,653071808,2021-09-11,16:50:04,GBM Ground Position,294.58,34.71,5.75,Fermi-GBM Ground-calculated Coordinates. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_653071808.fits
288,653022153,2021-09-11,3:02:28,GBM Flight Position,291.217,16.367,28.47,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 16.22,16.42 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
289,653049776,2021-09-11,10:42:52,GBM Flight Position,270.133,20.467,27.87,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 198.33,25.18 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
290,653084584,2021-09-11,20:22:59,GBM Ground Position,301.66,17.8,6.02,Fermi-GBM Ground-calculated Coordinates. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_653084584.fits
291,653031163,2021-09-11,5:32:39,GBM Ground Position,292.83,12.16,4.94,Fermi-GBM Ground-calculated Coordinates. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_653031163.fits
292,653066130,2021-09-11,15:15:25,GBM Ground Position,298.56,27.06,1.0,Fermi-GBM Ground-calculated Coordinates. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_653066130.fits
293,653093506,2021-09-11,22:51:42,GBM Ground Position,290.89,21.76,18.94,Fermi-GBM Ground-calculated Coordinates. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_653093506.fits
294,653066776,2021-09-11,15:26:12,GBM Ground Position,298.72,10.08,4.24,Fermi-GBM Ground-calculated Coordinates. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_653066776.fits
295,653065385,2021-09-11,15:03:01,GBM Flight Position,281.6,30.067,34.68,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 39.20,-5.30 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
296,653054042,2021-09-11,11:53:57,GBM Flight Position,278.4,5.917,27.42,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 91.12,-3.60 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
297,653079281,2021-09-11,18:54:36,GBM Ground Position,311.89,10.12,11.51,Fermi-GBM Ground-calculated Coordinates. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_653079281.fits
298,653072474,2021-09-11,17:01:10,GBM Ground Position,292.05,14.86,1.0,Fermi-GBM Ground-calculated Coordinates. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_653072474.fits
299,653116452,2021-09-12,5:14:08,GBM Flight Position,307.433,45.3,34.55,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 166.30,-12.08 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
300,653170575,2021-09-12,20:16:10,GBM Ground Position,301.89,17.1,2.64,Fermi-GBM Ground-calculated Coordinates. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_653170575.fits
301,653122278,2021-09-12,6:51:13,GBM Ground Position,293.94,17.28,1.16,Fermi-GBM Ground-calculated Coordinates. In the LAT Field-of-view. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_653122278.fits
302,653134216,2021-09-12,10:10:12,GBM Flight Position,305.683,29.483,35.1,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 128.18,5.07 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
303,653141965,2021-09-12,12:19:20,GBM Ground Position,300.23,13.49,3.08,Fermi-GBM Ground-calculated Coordinates. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_653141965.fits
304,653151835,2021-09-12,15:03:51,GBM Ground Position,282.07,38.39,11.54,Fermi-GBM Ground-calculated Coordinates. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_653151835.fits
305,653124492,2021-09-12,7:28:07,GBM Ground Position,294.35,14.19,5.57,Fermi-GBM Ground-calculated Coordinates. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_653124492.fits
306,653142699,2021-09-12,12:31:34,GBM Final Position,344.91,24.63,12.27,Fermi-GBM Final Position. This Notice was ground-generated -- not flight-generated. The LC_URL file should be available by the time this FINAL notice is produced. This notice was generated completely by automated pipeline processing. This is likely a Long GRB.
307,653216489,2021-09-13,9:01:25,GBM Flight Position,117.767,63.833,30.93,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 293.37,6.47 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
308,653213811,2021-09-13,8:16:47,GBM Flight Position,288.4,21.467,9.43,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 134.78,-1.78 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
309,653310641,2021-09-14,11:10:36,GBM Flight Position,283.9,15.433,5.68,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 75.02,-5.33 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
310,653292770,2021-09-14,6:12:45,GBM Flight Position,307.6,16.1,10.62,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 104.57,-21.93 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
311,653321747,2021-09-14,14:15:43,GBM Flight Position,340.55,-5.15,26.38,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 10.10,-12.97 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
312,653313425,2021-09-14,11:57:01,GBM Flight Position,317.05,31.483,33.87,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 239.13,7.17 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
313,653289416,2021-09-14,5:16:51,GBM Flight Position,102.767,19.4,26.23,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 264.05,25.42 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
314,653354611,2021-09-14,23:23:27,GBM Flight Position,15.017,24.817,26.55,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 139.47,-22.47 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
315,653427483,2021-09-15,19:37:59,GBM Flight Position,312.2,-35.1,32.8,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 112.65,7.58 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
316,653402626,2021-09-15,12:43:41,GBM Flight Position,167.767,35.467,23.18,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 85.38,13.63 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
317,653411259,2021-09-15,15:07:34,GBM Ground Position,149.62,39.45,9.7,Fermi-GBM Ground-calculated Coordinates. This is likely a Long GRB. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_653411259.fits
318,653506116,2021-09-16,17:28:31,GBM Ground Position,287.54,25.96,4.11,Fermi-GBM Ground-calculated Coordinates. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_653506116.fits
319,653544832,2021-09-17,4:13:48,GBM Flight Position,171.733,10.2,5.5,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 177.47,3.85 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
320,653543152,2021-09-17,3:45:47,GBM Final Position,75.47,-36.18,5.59,Fermi-GBM Final Position. This Notice was ground-generated -- not flight-generated. The LC_URL file should be available by the time this FINAL notice is produced. This notice was generated completely by automated pipeline processing. This is likely a Long GRB.
321,653654352,2021-09-18,10:39:07,GBM Flight Position,188.417,-80.1,27.4,Fermi-GBM Flight-calculated Coordinates. The LC_URL file will not be created until ~15 min after the trigger.
322,653640254,2021-09-18,6:44:09,GBM Ground Position,182.55,-64.84,13.15,Fermi-GBM Ground-calculated Coordinates. In the LAT Field-of-view. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_653640254.fits
323,653628043,2021-09-18,3:20:38,GBM Flight Position,96.15,-31.65,34.7,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 33.13,-16.37 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
324,653621464,2021-09-18,1:31:00,GBM Flight Position,207.75,-64.967,26.02,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 10.08,6.12 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
325,653633903,2021-09-18,4:58:19,GBM Flight Position,93.183,-10.45,13.88,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 18.10,-19.48 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
326,653758796,2021-09-19,15:39:52,GBM Final Position,215.16,-77.1,9.16,Fermi-GBM Final Position. This Notice was ground-generated -- not flight-generated. The LC_URL file should be available by the time this FINAL notice is produced. This notice was generated completely by automated pipeline processing. In the LAT Field-of-view. This is likely a Short GRB.
327,653809382,2021-09-20,5:42:57,GBM Flight Position,46.05,40.433,35.48,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 272.25,13.75 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
328,654034352,2021-09-22,20:12:27,GBM Flight Position,161.65,5.867,11.65,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 194.18,-20.43 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
329,653967649,2021-09-22,1:40:44,GBM Ground Position,293.37,14.12,7.16,Fermi-GBM Ground-calculated Coordinates. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_653967649.fits
330,654090581,2021-09-23,11:49:37,GBM Final Position,83.97,-29.89,9.4,Fermi-GBM Final Position. This Notice was ground-generated -- not flight-generated. The LC_URL file should be available by the time this FINAL notice is produced. This notice has human-in-the-loop processing.
331,654058748,2021-09-23,2:59:03,GBM Final Position,278.95,-50.54,3.81,Fermi-GBM Final Position. This Notice was ground-generated -- not flight-generated. The LC_URL file should be available by the time this FINAL notice is produced. This notice has human-in-the-loop processing.
332,654064630,2021-09-23,4:37:06,GBM Flight Position,120.117,70.3,37.0,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 171.00,21.25 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
333,654210987,2021-09-24,21:16:23,GBM Flight Position,206.45,-7.267,34.02,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 150.42,-23.10 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
334,654217377,2021-09-24,23:02:52,GBM Final Position,112.1,43.25,9.94,Fermi-GBM Final Position. This Notice was ground-generated -- not flight-generated. The LC_URL file should be available by the time this FINAL notice is produced. This notice has human-in-the-loop processing.
335,654289952,2021-09-25,19:12:28,GBM Ground Position,344.52,-16.51,3.29,Fermi-GBM Ground-calculated Coordinates. This is likely a Long GRB. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_654289952.fits
336,654225613,2021-09-25,1:20:09,GBM Final Position,47.99,-51.41,1.18,Fermi-GBM Final Position. This Notice was ground-generated -- not flight-generated. The LC_URL file should be available by the time this FINAL notice is produced. This notice has human-in-the-loop processing.
337,654382283,2021-09-26,20:51:19,GBM Final Position,347.72,-18.42,6.97,Fermi-GBM Final Position. This Notice was ground-generated -- not flight-generated. The LC_URL file should be available by the time this FINAL notice is produced. This notice has human-in-the-loop processing.
338,654479691,2021-09-27,23:54:46,GBM Final Position,246.56,81.42,1.0,Fermi-GBM Final Position. This Notice was ground-generated -- not flight-generated. The LC_URL file should be available by the time this FINAL notice is produced. This notice has human-in-the-loop processing. NOTE: This GBM event is temporally(79.0<100sec) coincident with the KONUS event (trignum=1948486165).
339,654464774,2021-09-27,19:46:10,GBM Ground Position,289.68,10.99,6.65,Fermi-GBM Ground-calculated Coordinates. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_654464774.fits
340,654396242,2021-09-27,0:43:58,GBM Ground Position,244.37,11.8,9.41,Fermi-GBM Ground-calculated Coordinates. In the LAT Field-of-view. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_654396242.fits
341,654545778,2021-09-28,18:16:14,GBM Ground Position,33.58,24.11,6.15,Fermi-GBM Ground-calculated Coordinates. This is likely a Long GRB. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_654545778.fits
342,654628989,2021-09-29,17:23:04,GBM Flight Position,162.35,-54.683,34.88,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 269.12,15.38 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
343,654579704,2021-09-29,3:41:39,GBM Final Position,317.8,12.34,14.05,Fermi-GBM Final Position. This Notice was ground-generated -- not flight-generated. The LC_URL file should be available by the time this FINAL notice is produced. This notice was generated completely by automated pipeline processing. In the LAT Field-of-view. This is likely a Short GRB.
344,654637347,2021-09-29,19:42:22,GBM Ground Position,250.69,12.77,7.12,Fermi-GBM Ground-calculated Coordinates. This is likely a Long GRB. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_654637347.fits
345,654658271,2021-09-30,1:31:06,GBM Flight Position,294.167,24.15,32.42,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 195.17,25.57 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
346,654739449,2021-10-01,0:04:04,GBM Final Position,290.87,18.92,5.23,Fermi-GBM Final Position. This Notice was ground-generated -- not flight-generated. The LC_URL file should be available by the time this FINAL notice is produced. This notice has human-in-the-loop processing.
347,654828955,2021-10-02,0:55:51,GBM Flight Position,278.45,-35.75,30.18,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 159.38,21.82 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
348,654893191,2021-10-02,18:46:26,GBM Flight Position,219.8,-27.9,34.63,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 345.50,11.05 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
349,654854799,2021-10-02,8:06:34,GBM Final Position,70.21,-4.78,3.36,Fermi-GBM Final Position. This Notice was ground-generated -- not flight-generated. The LC_URL file should be available by the time this FINAL notice is produced. This notice has human-in-the-loop processing.
350,654847698,2021-10-02,6:08:13,GBM Flight Position,305.933,-53.717,32.1,Fermi-GBM Flight-calculated Coordinates. The LC_URL file will not be created until ~15 min after the trigger.
351,654889526,2021-10-02,17:45:22,GBM Final Position,173.43,-19.8,3.91,Fermi-GBM Final Position. This Notice was ground-generated -- not flight-generated. The LC_URL file should be available by the time this FINAL notice is produced. This notice has human-in-the-loop processing.
352,654961448,2021-10-03,13:44:03,GBM Flight Position,155.35,-33.0,28.78,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 43.77,15.48 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
353,655079878,2021-10-04,22:37:54,GBM Flight Position,8.8,35.1,21.35,Fermi-GBM Flight-calculated Coordinates. The LC_URL file will not be created until ~15 min after the trigger.
354,655401471,2021-10-08,15:57:46,GBM Ground Position,293.7,12.85,1.02,Fermi-GBM Ground-calculated Coordinates. In the LAT Field-of-view. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_655401471.fits
355,655673024,2021-10-11,19:23:40,GBM Flight Position,199.783,-8.483,9.15,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 161.75,20.65 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
356,655646385,2021-10-11,11:59:41,GBM Ground Position,325.75,20.19,17.79,Fermi-GBM Ground-calculated Coordinates. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_655646385.fits
357,655668962,2021-10-11,18:15:57,GBM Flight Position,96.883,15.933,26.23,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 287.63,9.20 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
358,655758259,2021-10-12,19:04:15,GBM Flight Position,324.4,0.567,26.08,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 138.95,14.17 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
359,655868467,2021-10-14,1:41:02,GBM Final Position,184.2,-19.71,15.04,Fermi-GBM Final Position. This Notice was ground-generated -- not flight-generated. The LC_URL file should be available by the time this FINAL notice is produced. This notice has human-in-the-loop processing.
360,211018936,2021-10-18,22:28:13,LAT Offline Position,19.677,-3.599,11.34,Fermi LAT Offline position. This Notice was ground-generated -- not flight-generated. It is the result of human-in-the-loop processing. This is a human generated position of a LAT ground detection. This source corresponds to GBM trigger.
361,656268212,2021-10-18,16:43:28,GBM Final Position,138.67,-21.57,2.81,Fermi-GBM Final Position. This Notice was ground-generated -- not flight-generated. The LC_URL file should be available by the time this FINAL notice is produced. This notice has human-in-the-loop processing.
362,656288898,2021-10-18,22:28:14,GBM Final Position,20.1,4.11,1.0,Fermi-GBM Final Position. This Notice was ground-generated -- not flight-generated. The LC_URL file should be available by the time this FINAL notice is produced. This notice has human-in-the-loop processing. NOTE: This GBM event is temporally(0.0<100sec) coincident with the INTEGRAL_SPIACS event (trignum=9452).
363,656315976,2021-10-19,5:59:31,GBM Final Position,109.56,-39.19,1.0,Fermi-GBM Final Position. This Notice was ground-generated -- not flight-generated. The LC_URL file should be available by the time this FINAL notice is produced. This notice has human-in-the-loop processing. NOTE: This GBM event is temporally(1.0<100sec) coincident with the INTEGRAL_SPIACS event (trignum=9453).
364,656350814,2021-10-19,15:40:10,GBM Flight Position,215.467,55.1,50.0,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 100.90,-1.90 [deg]. WARNING: This Notice was received with a negative intensity field -- INTEN was set to 0. The LC_URL file will not be created until ~15 min after the trigger."
365,656416134,2021-10-20,9:48:50,GBM Flight Position,114.8,1.633,34.93,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 347.12,9.15 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
366,656506979,2021-10-21,11:02:54,GBM Ground Position,25.62,26.65,4.83,Fermi-GBM Ground-calculated Coordinates. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_656506979.fits
367,656687148,2021-10-23,13:05:43,GBM Final Position,78.79,82.27,1.0,Fermi-GBM Final Position. This Notice was ground-generated -- not flight-generated. The LC_URL file should be available by the time this FINAL notice is produced. This notice was generated completely by automated pipeline processing. This is likely a Long GRB. NOTE: This GBM event is temporally(51.0<100sec) coincident with the INTEGRAL_SPIACS event (trignum=9459).
368,656732056,2021-10-24,1:34:11,GBM Ground Position,12.67,11.34,8.07,Fermi-GBM Ground-calculated Coordinates. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_656732056.fits
369,656909146,2021-10-26,2:45:42,GBM Flight Position,211.45,-13.65,4.7,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 207.60,-17.18 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
370,656967216,2021-10-26,18:53:31,GBM Flight Position,226.333,-63.133,29.53,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 20.88,9.27 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
371,656920888,2021-10-26,6:01:24,GBM Flight Position,208.25,-8.067,11.72,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 177.85,-9.35 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
372,657006717,2021-10-27,5:51:53,GBM Ground Position,282.19,22.38,2.47,Fermi-GBM Ground-calculated Coordinates. In the LAT Field-of-view. This is likely a Long GRB. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_657006717.fits
373,657109502,2021-10-28,10:24:58,GBM Flight Position,214.4,-11.8,4.5,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 117.77,1.25 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
374,657129008,2021-10-28,15:50:04,GBM Flight Position,214.633,-11.867,11.1,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 188.58,10.73 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
375,657179452,2021-10-29,5:50:48,GBM Flight Position,208.5,33.883,26.4,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 276.57,25.17 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
376,657231385,2021-10-29,20:16:20,GBM Flight Position,206.45,-66.217,26.0,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 95.45,17.27 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
377,657346304,2021-10-31,4:11:39,GBM Final Position,71.98,-54.27,10.73,Fermi-GBM Final Position. This Notice was ground-generated -- not flight-generated. The LC_URL file should be available by the time this FINAL notice is produced. This notice was generated completely by automated pipeline processing. In the LAT Field-of-view. This is likely a Short GRB.
378,657422976,2021-11-01,1:29:32,GBM Flight Position,221.983,-12.85,9.95,Fermi-GBM Flight-calculated Coordinates. The LC_URL file will not be created until ~15 min after the trigger.
379,657502760,2021-11-01,23:39:15,GBM Flight Position,28.3,44.783,26.43,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 227.33,-6.37 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
380,657438208,2021-11-01,5:43:23,GBM Ground Position,165.33,47.25,13.61,Fermi-GBM Ground-calculated Coordinates. In the LAT Field-of-view. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_657438208.fits
381,657554740,2021-11-02,14:05:35,GBM Ground Position,302.13,-3.2,1.0,Fermi-GBM Ground-calculated Coordinates. This is likely a Long GRB. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice. NOTE: This GBM event is temporally(2.0<100sec) coincident with the CALET_GBM event (trignum=1319897112).   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_657554740.fits
382,657533168,2021-11-02,8:06:03,GBM Final Position,30.81,56.84,4.1,Fermi-GBM Final Position. This Notice was ground-generated -- not flight-generated. The LC_URL file should be available by the time this FINAL notice is produced. This notice was generated completely by automated pipeline processing. In the LAT Field-of-view. This is likely a Long GRB.
383,657514783,2021-11-02,2:59:39,GBM Flight Position,201.683,11.383,22.13,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 211.63,10.07 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
384,657672429,2021-11-03,22:47:04,GBM Flight Position,25.467,80.05,5.58,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 131.77,-24.48 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
